Timestamp,Filename,Prompt,CLIP Score,PickScore,Temporal Consistency,Embedding Distance,FPS (Video),FPS (Eval),Frames,Resolution,Duration
2025-08-13 17:40:38,animation-0000.mp4,"A man is practising his golf swing on the green front lawn of a brick house, anime style",0.3012,19.1555,0.9562,0.6935,8.00,1,24,256x192,3.00 sec
2025-08-13 17:40:47,animation-0001.mp4,"A man is practising his golf swing on the green front lawn of a brick house, anime style",0.3328,20.9018,0.9742,0.6637,8.00,1,24,256x192,3.00 sec
2025-08-13 17:40:54,animation-0002.mp4,"A man is practising his golf swing on the green front lawn of a brick house, anime style",0.3293,20.0141,0.9804,0.6688,8.00,1,24,256x192,3.00 sec
2025-08-13 17:41:05,animation-0003.mp4,"A man is practising his golf swing on the green front lawn of a brick house, anime style",0.3179,20.2646,0.9782,0.68,8.00,1,24,256x192,3.00 sec
2025-08-13 17:41:14,animation-0004.mp4,"A man is practising his golf swing on the green front lawn of a brick house, anime style",0.3164,19.6023,0.9751,0.6811,8.00,1,24,256x192,3.00 sec
2025-08-13 17:41:23,animation-0005.mp4,"A man is practising his golf swing on the green front lawn of a brick house, anime style",0.3577,20.2663,0.974,0.6385,8.00,1,24,256x192,3.00 sec
